,PCTPOV017_2018,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Heart disease_Lower 95% CI,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI
0,0.2532413810459545,0.4604336163643372,0.42003675925020034,0.48445805455462,0.8189162535145986,0.20931199849310725,0.3144786010209419,0.6447252032159826,0.5764302626947071,0.6574519098885914
1,-0.017433494949054978,-0.009885692478868589,-0.09874161905076972,0.061750764222291595,0.2559393435998,-0.060621421492429536,0.06413717676668716,0.10998503906942236,0.0003821974954885106,0.16194660006556705
2,-0.7053988047697033,0.037146238405451545,0.0427433932131311,0.046094938654427334,-0.7449084962487302,-0.33055484147796704,-0.3292564899185695,-0.9594952892236988,-0.9596979111698765,-0.9942324561881566
3,-0.9647955609315872,0.021468928110677795,0.0427433932131311,-0.016528363617028603,-0.4321435462960645,-0.6390501786042947,-0.7226501566038261,-0.7812485678415118,-0.7676818894368042,-0.8290640195804815
4,0.7382005338703462,0.1939193413531868,0.21566951931345482,0.15568571762947495,-0.05682560635286522,-0.13774525577401198,-0.2219673080953174,-0.06826168231276462,0.0003821974954885106,-0.16839027314978222
5,-1.1452454782615933,-3.5843124396872335,-3.462940799547972,-3.711303197632942,-2.2461802560215256,-1.4874123557016974,-1.652489732405342,-2.02897561751682,-1.9197780198352414,-1.985243075834206
6,1.4148877238578694,-0.10394955424750997,-0.051579948296136484,-0.15743079372780586,0.38104532358086696,0.9805503413089275,0.8509245101372005,0.8229719245981695,0.7684462844277803,0.6574519098885914
7,-0.7956237634347064,-0.9975562410496014,-1.0734161479798663,-0.9245662465531436,-0.5572495262771303,-1.0632312671529958,-0.9729915808580802,-0.6030018464593248,-0.7676818894368042,-0.49872714636513227
8,-1.630204631085985,-1.1700066542921104,-1.1677394894891326,-1.1594036300711041,-1.3704383961540618,-0.9089835985898321,-0.8657023990348288,-1.3159887319880719,-1.3437299546360228,-1.3245693294035066
9,0.9412066908666028,0.24095127223750695,0.27855174698629953,0.218309019900932,-0.5572495262771303,0.47924541847864477,0.45753084345194445,0.6447252032159826,0.5764302626947071,0.6574519098885914
10,0.6930880545378444,-0.6369781042698096,-0.6017994404335294,-0.6584172118994545,-0.4946965362865974,-0.40767867575954875,-0.4723087323495721,-0.2465084036949516,-0.19163382423758465,-0.3335587097574572
11,-0.5362270072728225,0.6642386501963926,0.624403999186947,0.6879837869368531,0.6938102735335328,0.3249977499154806,0.38600472223644283,-0.2465084036949516,-0.19163382423758465,-0.16839027314978222
