PCTPOV017_2018,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Heart disease_Lower 95% CI,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,diabetes_prevalence
12.5,42.8,40.6,44.9,6.8,10.5,12.5,2.9,2.7,3.1,11.5
15.7,47.1,44.4,49.7,8.2,11.2,13.7,3.6,3.3,3.9,12.5
7.4,44.4,42.3,46.2,4.2,8.6,9.9,2.3,2.2,2.5,9.3
36.5,57.4,55.0,59.7,10.6,15.7,18.3,3.9,3.6,4.3,17.0
24.3,45.3,43.5,47.1,7.2,12.8,14.5,3.4,3.2,3.6,13.6
18.8,49.0,46.8,51.4,7.6,11.5,13.6,3.2,3.0,3.5,12.4
11.6,42.7,40.4,44.7,5.8,8.1,9.6,2.8,2.6,3.0,8.9
30.4,51.8,49.6,53.8,9.0,13.5,15.7,3.8,3.5,4.1,14.6
5.4,42.5,40.6,44.5,4.4,7.8,9.0,2.3,2.1,2.4,8.4
23.8,45.7,43.3,47.9,8.3,11.8,13.9,3.5,3.3,3.8,12.9
11.7,34.1,31.8,36.5,6.5,9.1,11.0,3.0,2.8,3.3,10.1
28.9,53.6,51.9,55.4,7.1,14.4,16.2,3.5,3.3,3.7,15.3
12.6,47.8,46.0,49.5,5.8,10.9,12.4,2.7,2.5,2.9,11.7
17.8,51.0,49.2,52.7,7.4,13.3,14.9,3.5,3.3,3.7,14.1
29.8,54.1,51.6,56.4,9.4,13.3,15.5,3.8,3.5,4.1,14.5
19.2,42.4,40.0,44.8,7.8,10.4,12.4,3.4,3.2,3.7,11.4
33.3,57.9,55.4,60.2,11.5,14.4,17.2,4.4,4.1,4.8,15.8
24.3,55.5,53.4,57.6,8.7,13.0,14.8,3.3,3.0,3.5,13.9
25.2,46.9,44.5,49.0,8.0,11.7,13.8,3.6,3.4,3.9,12.8
32.7,54.1,52.4,55.8,10.1,17.1,19.1,4.3,4.1,4.6,18.1
16.6,47.1,44.9,49.2,8.7,12.0,14.1,3.8,3.5,4.1,13.0
18.6,48.5,45.9,51.0,8.1,11.8,14.4,3.5,3.2,3.9,13.1
12.5,45.4,43.0,47.8,7.4,10.0,12.0,3.3,3.0,3.5,11.0
7.2,40.9,38.5,43.1,5.3,8.1,9.7,2.5,2.3,2.7,8.9
19.3,36.9,35.2,38.5,5.3,10.0,11.4,2.8,2.7,3.0,10.7
14.6,47.0,44.9,49.0,7.4,11.3,13.3,3.2,2.9,3.4,12.3
19.6,43.8,42.1,45.5,6.9,11.1,12.8,3.0,2.8,3.2,12.0
24.4,46.5,45.0,48.0,6.8,10.9,12.1,3.3,3.1,3.5,11.5
24.7,44.4,42.3,46.4,10.0,14.1,16.3,4.3,4.1,4.7,15.2
24.6,52.1,50.3,53.9,8.6,13.9,15.8,3.8,3.5,4.0,14.9
27.5,41.1,39.3,42.8,8.0,13.4,15.2,4.2,3.9,4.4,14.3
40.2,47.8,46.3,49.1,9.8,14.4,16.1,4.5,4.3,4.8,15.2
33.3,53.2,51.4,54.8,8.1,15.6,17.6,3.8,3.6,4.0,16.6
13.6,41.3,39.6,43.3,5.3,10.0,11.6,2.7,2.5,2.9,10.8
16.8,42.2,40.0,44.3,7.7,11.2,13.2,3.5,3.2,3.8,12.3
16.1,47.5,45.7,49.2,7.5,11.7,13.4,3.4,3.2,3.7,12.6
32.0,51.3,48.7,53.8,9.5,12.9,15.2,4.0,3.7,4.3,14.1
16.4,47.1,44.8,49.5,7.3,10.0,12.2,3.2,3.0,3.5,11.1
19.0,54.3,51.9,56.5,11.1,15.3,18.1,4.0,3.7,4.4,16.7
31.3,51.8,50.0,53.7,9.8,15.1,17.1,4.1,3.8,4.3,16.1
43.2,54.9,52.9,56.8,9.2,18.2,20.3,4.6,4.3,4.9,19.3
29.8,48.2,46.3,49.8,7.1,12.2,13.7,3.2,3.0,3.4,12.9
10.6,33.5,31.5,35.6,5.1,7.8,9.3,2.4,2.2,2.6,8.5
18.4,44.2,41.7,46.7,8.7,11.7,14.0,3.7,3.4,4.0,12.8
24.2,47.9,45.4,50.0,9.0,12.7,15.0,3.6,3.3,3.9,13.8
34.9,57.4,55.1,59.4,10.0,15.6,18.2,3.8,3.5,4.1,16.9
20.7,45.0,43.0,47.0,7.4,11.5,13.4,3.3,3.1,3.6,12.4
13.1,40.4,38.2,42.5,6.3,9.4,11.0,2.9,2.7,3.1,10.2
13.6,43.1,40.5,45.7,7.4,10.7,13.0,3.4,3.2,3.7,11.8
15.4,41.7,39.7,43.7,6.3,10.1,11.9,2.8,2.6,3.0,11.0
18.5,43.2,40.9,45.1,7.1,9.9,11.7,3.2,3.0,3.5,10.9
14.9,45.8,43.4,48.1,6.6,8.9,10.6,3.0,2.8,3.2,9.8
19.9,48.3,45.8,50.6,7.7,10.9,12.8,3.3,3.1,3.6,11.9
12.9,44.1,41.5,46.6,8.5,10.7,12.8,3.6,3.3,3.9,11.8
4.9,37.7,35.4,40.1,5.6,8.0,9.7,2.7,2.5,2.9,8.8
21.9,39.5,37.9,41.1,6.3,11.6,13.0,3.2,3.0,3.4,12.3
7.2,31.2,28.8,33.4,5.1,7.2,8.9,2.7,2.5,2.9,8.1
20.8,40.5,38.1,42.9,7.2,10.3,12.4,3.2,2.9,3.4,11.3
39.7,57.7,56.1,59.3,9.3,16.5,18.3,4.1,3.9,4.4,17.4
16.9,46.1,44.2,47.9,6.8,11.5,13.2,3.0,2.8,3.3,12.4
33.0,55.6,54.0,57.1,9.1,16.2,17.9,4.1,3.9,4.4,17.1
9.9,40.8,38.5,43.1,6.2,10.1,12.0,2.8,2.6,3.0,11.0
30.3,42.6,40.8,44.3,8.4,13.5,15.5,4.2,3.9,4.5,14.5
22.7,49.9,47.9,52.0,8.1,11.5,13.4,3.6,3.3,3.9,12.4
21.1,46.2,43.6,48.5,9.1,11.7,14.0,3.9,3.6,4.2,12.8
31.0,51.3,49.0,53.6,9.8,14.6,17.0,4.1,3.8,4.5,15.8
16.5,43.6,41.9,45.3,6.6,10.5,12.0,3.2,3.0,3.4,11.2
27.6,49.2,47.1,51.2,9.8,14.9,17.2,4.3,4.0,4.6,16.1
20.4,43.5,41.4,45.5,7.2,12.5,14.4,3.4,3.2,3.6,13.5
19.8,48.8,46.7,50.7,8.0,12.0,14.2,3.4,3.1,3.7,13.1
26.8,44.2,41.3,46.9,8.5,10.9,13.5,3.7,3.4,4.0,12.2
26.8,49.2,46.9,51.5,9.4,12.7,14.8,3.6,3.3,3.9,13.7
14.6,49.0,46.5,51.2,7.5,11.1,13.2,3.2,2.9,3.4,12.2
20.5,49.7,47.6,51.7,8.9,12.8,14.9,3.7,3.4,4.0,13.9
15.7,47.8,45.6,49.7,7.4,10.7,12.6,3.4,3.1,3.7,11.7
30.0,54.1,51.5,56.3,10.7,15.2,17.9,4.2,3.8,4.6,16.5
16.9,47.7,45.4,49.9,7.4,10.5,12.3,3.3,3.0,3.5,11.4
13.0,35.4,33.3,37.7,5.9,8.4,10.3,2.8,2.6,3.1,9.4
4.3,42.9,40.2,45.5,5.8,8.2,10.0,2.7,2.5,2.9,9.1
40.2,46.2,43.7,48.5,11.6,15.9,18.6,5.1,4.7,5.5,17.3
24.1,52.7,50.4,55.0,10.3,14.5,16.9,3.9,3.7,4.3,15.6
13.8,44.1,41.9,46.1,7.6,11.2,13.0,3.6,3.3,3.8,12.1
30.3,52.3,50.5,54.1,7.6,13.3,15.0,3.5,3.3,3.7,14.1
18.8,39.2,37.9,40.6,5.5,10.2,11.4,3.0,2.9,3.2,10.8
25.1,48.7,46.9,50.5,7.9,12.1,13.8,3.3,3.1,3.5,13.0
7.5,33.0,31.1,34.7,3.6,6.2,7.1,2.0,1.9,2.2,6.6
19.7,45.6,43.7,47.3,6.5,11.5,12.9,3.0,2.9,3.2,12.2
15.1,40.8,38.7,42.8,7.2,10.8,12.6,3.5,3.3,3.8,11.7
36.3,52.0,50.4,53.5,9.3,16.6,18.6,4.5,4.2,4.8,17.7
22.9,44.7,43.1,46.3,6.6,10.8,12.2,3.4,3.2,3.7,11.5
20.5,52.7,50.3,55.0,7.8,12.4,14.6,3.3,3.0,3.6,13.5
24.4,45.9,43.9,47.8,5.7,10.4,11.8,2.9,2.7,3.1,11.1
27.6,51.2,49.3,53.0,8.3,13.6,15.3,3.6,3.4,3.8,14.5
19.9,36.3,35.0,37.7,5.1,11.4,12.7,3.0,2.9,3.2,12.0
15.1,44.3,41.9,46.7,7.4,10.4,12.5,3.2,3.0,3.5,11.4
24.3,49.2,46.6,51.6,8.8,12.5,14.9,3.7,3.4,4.1,13.7
19.9,49.6,47.7,51.4,6.9,11.9,13.6,3.2,3.0,3.4,12.7
21.2,46.9,44.4,49.3,8.0,10.8,13.1,3.6,3.3,3.9,12.0
21.1,49.6,47.1,51.7,8.5,12.1,14.2,3.7,3.4,4.0,13.1
18.4,46.1,43.5,48.7,8.5,11.2,13.4,3.7,3.4,4.0,12.3
13.1,49.4,47.4,51.2,6.9,10.1,12.0,3.0,2.8,3.3,11.1
22.9,42.8,40.2,45.2,8.4,11.1,13.5,3.7,3.5,4.0,12.3
30.1,54.5,52.8,56.3,9.6,14.6,16.3,3.9,3.7,4.2,15.5
11.6,41.0,38.9,42.9,5.4,8.1,9.7,2.6,2.4,2.8,8.9
27.8,54.2,51.8,56.6,10.1,14.5,17.0,3.9,3.6,4.3,15.8
13.5,37.0,35.4,38.6,6.3,9.1,10.5,3.0,2.8,3.2,9.8
16.6,47.0,44.3,49.4,7.7,11.0,13.1,3.4,3.1,3.7,12.1
16.0,47.9,45.5,50.2,7.5,11.2,13.2,3.1,2.9,3.4,12.2
20.3,48.1,45.8,50.4,8.3,12.2,14.4,3.6,3.3,3.9,13.3
10.3,37.0,35.2,38.8,5.3,8.8,10.3,2.6,2.5,2.8,9.5
13.9,40.2,38.2,42.3,7.0,11.0,13.1,3.2,3.0,3.5,12.0
31.2,55.1,53.3,56.9,9.9,14.8,16.6,3.9,3.7,4.2,15.6
17.8,49.1,46.8,51.4,8.1,12.8,15.0,3.4,3.2,3.7,13.9
23.0,39.4,36.8,41.8,8.0,10.9,13.2,3.6,3.3,3.9,12.1
9.6,37.2,35.5,39.0,5.7,9.3,10.8,2.7,2.6,2.9,10.0
21.2,44.8,43.3,46.3,7.1,12.2,13.8,3.5,3.3,3.7,13.0
14.1,49.3,46.9,51.8,8.7,12.7,15.1,3.5,3.2,3.8,13.9
25.8,47.4,44.9,49.7,8.3,11.4,13.6,3.5,3.2,3.8,12.5
18.9,41.4,39.6,43.2,6.3,9.6,11.2,3.0,2.8,3.2,10.4
25.7,48.0,46.4,49.4,7.2,13.2,14.9,3.4,3.2,3.6,14.1
31.9,60.3,58.1,62.4,11.5,16.2,19.0,4.1,3.8,4.5,17.6
22.4,43.4,40.9,45.7,8.6,11.8,13.9,3.8,3.5,4.1,12.8
10.9,46.1,43.2,48.7,6.9,9.5,11.7,3.0,2.8,3.3,10.6
11.2,44.5,42.2,46.8,7.0,10.2,12.1,3.1,2.9,3.4,11.2
24.5,49.8,47.1,52.3,8.2,11.5,13.8,3.6,3.3,3.9,12.6
20.8,51.4,49.2,53.4,8.0,11.0,12.6,3.3,3.1,3.5,11.9
24.5,32.0,30.5,33.7,3.8,7.5,8.7,2.6,2.5,2.7,8.1
7.8,40.4,38.3,42.5,5.4,8.5,10.1,2.6,2.4,2.8,9.3
16.2,38.4,36.3,40.5,5.4,9.1,10.5,2.6,2.4,2.8,9.8
30.8,57.2,55.4,58.8,8.8,16.1,18.1,3.9,3.7,4.2,17.1
12.0,45.3,43.0,47.7,7.0,11.1,13.3,3.0,2.8,3.2,12.2
20.7,43.3,41.0,45.6,7.6,10.0,11.9,3.2,3.0,3.4,11.0
9.0,37.4,35.0,39.5,5.7,8.9,10.8,2.7,2.5,2.9,9.8
17.1,43.8,42.0,45.4,6.4,11.6,13.4,2.9,2.7,3.1,12.6
23.4,44.1,42.4,45.8,6.8,11.8,13.3,3.2,3.0,3.4,12.5
23.4,50.5,48.3,52.6,9.9,14.5,16.9,4.1,3.8,4.5,15.7
15.3,48.2,45.9,50.2,7.5,10.1,11.9,3.1,2.9,3.4,11.0
23.4,52.2,50.0,54.4,8.5,13.1,15.1,3.6,3.3,3.9,14.1
28.6,55.7,53.7,57.5,9.1,15.4,17.6,4.0,3.7,4.3,16.5
19.9,42.5,39.8,45.0,8.9,12.2,14.8,3.9,3.6,4.2,13.5
17.2,42.9,40.7,45.0,6.5,9.8,11.5,2.9,2.7,3.1,10.6
9.5,42.9,41.1,44.8,5.2,7.6,9.0,2.4,2.2,2.5,8.3
22.7,45.8,43.6,47.9,6.9,10.5,12.3,3.1,2.9,3.3,11.4
10.9,44.0,41.8,45.9,7.0,10.0,12.0,3.1,2.8,3.3,11.0
9.1,40.7,38.5,42.7,6.3,9.1,10.8,3.0,2.7,3.2,9.9
12.8,42.1,39.3,44.9,7.4,10.0,12.5,3.4,3.2,3.8,11.3
13.0,42.0,39.5,44.2,6.9,9.5,11.3,3.2,2.9,3.4,10.4
10.9,43.0,40.5,45.3,6.9,9.9,11.9,3.1,2.9,3.3,10.9
44.5,55.9,53.4,58.2,11.1,15.9,18.5,4.2,3.8,4.6,17.2
6.4,44.5,42.1,46.8,6.0,8.3,10.1,2.7,2.5,2.9,9.2
30.3,51.0,48.6,53.2,10.2,14.5,16.9,4.2,3.9,4.5,15.7
33.7,49.9,48.1,51.4,8.7,15.4,17.1,4.1,3.9,4.3,16.2
16.6,44.2,42.6,45.8,6.2,11.9,13.4,3.1,2.9,3.2,12.7
20.5,48.8,46.3,51.4,8.4,12.2,14.7,3.6,3.3,3.9,13.5
12.1,39.1,37.5,40.8,5.1,8.9,10.1,2.5,2.3,2.6,9.4
17.7,33.6,31.9,35.3,6.5,10.7,12.5,3.5,3.3,3.7,11.5
10.6,44.1,42.1,45.9,6.1,9.6,11.3,2.9,2.7,3.1,10.5
26.3,43.4,41.1,45.5,8.3,10.9,13.1,3.5,3.2,3.8,12.0
13.6,45.7,43.7,47.7,6.2,12.0,13.5,3.0,2.9,3.2,12.7
28.7,55.8,53.4,58.1,10.5,15.3,17.6,3.9,3.6,4.2,16.5
35.3,51.3,49.5,53.0,8.4,14.8,16.4,3.8,3.6,4.0,15.7
11.9,41.5,39.5,43.3,6.9,9.7,11.6,3.2,2.9,3.4,10.6
5.8,25.4,23.6,27.4,4.1,7.0,8.6,2.3,2.2,2.5,7.8
25.8,55.2,52.7,57.5,10.3,14.3,16.8,3.7,3.4,4.1,15.6
28.6,46.6,44.4,48.8,8.7,12.6,14.6,3.7,3.4,4.0,13.5
18.1,48.8,46.7,50.8,7.3,10.9,12.4,3.1,2.9,3.3,11.7
19.2,47.5,45.6,49.4,7.3,11.6,13.2,3.3,3.1,3.5,12.4
22.8,45.2,43.6,46.8,7.7,11.0,12.5,3.8,3.6,4.0,11.7
19.2,48.4,46.1,50.3,8.5,12.7,14.8,3.3,3.0,3.5,13.8
11.5,40.6,38.5,42.9,6.5,10.0,11.8,3.0,2.8,3.3,10.8
30.8,44.5,41.9,46.9,9.2,13.5,16.4,4.2,3.8,4.6,14.9
11.7,40.7,38.8,42.6,5.2,8.3,9.8,2.5,2.3,2.7,9.1
25.6,47.5,45.2,49.6,7.6,11.4,13.2,3.3,3.0,3.5,12.3
5.4,38.7,36.2,41.3,5.9,8.6,10.6,2.7,2.5,2.9,9.6
16.2,38.5,36.4,40.3,6.5,10.3,12.2,3.1,2.9,3.3,11.2
43.6,66.2,64.0,68.2,12.2,18.2,21.1,4.6,4.2,5.0,19.7
25.5,39.0,37.0,41.1,7.5,11.7,13.7,3.7,3.4,4.0,12.7
17.1,43.2,41.1,45.0,6.8,11.0,12.8,3.1,2.9,3.3,11.9
25.2,51.9,49.9,53.7,8.6,14.5,16.5,4.0,3.7,4.2,15.5
7.2,35.3,33.3,37.4,5.5,7.9,9.5,2.6,2.4,2.8,8.7
29.3,49.7,47.5,51.7,8.8,13.6,15.7,3.8,3.5,4.1,14.7
13.5,40.2,38.0,42.4,6.3,9.2,11.2,3.1,2.8,3.3,10.2
23.9,53.9,51.7,56.1,10.2,14.6,17.1,3.8,3.5,4.1,15.8
46.1,59.6,57.6,61.5,11.2,18.0,20.4,4.5,4.1,4.8,19.2
12.9,40.8,38.7,42.9,5.8,9.8,11.6,2.7,2.6,2.9,10.7
26.9,51.8,49.4,54.1,9.2,13.2,15.4,3.8,3.5,4.1,14.3
27.8,52.9,51.0,54.8,9.3,16.0,18.1,4.2,4.0,4.5,17.1
9.4,44.6,42.1,46.9,5.6,9.0,10.8,2.7,2.5,2.9,9.9
33.0,52.4,50.0,54.8,9.9,13.6,15.9,3.9,3.6,4.3,14.6
49.1,57.2,54.6,59.8,8.9,18.6,21.3,4.6,4.3,5.0,20.0
32.0,55.6,53.8,57.2,9.8,18.3,20.5,4.8,4.5,5.1,19.4
15.9,47.4,45.3,49.4,7.3,12.2,14.0,3.3,3.0,3.5,13.1
28.1,52.9,51.0,54.5,10.3,14.8,16.6,4.0,3.8,4.3,15.7
11.4,42.8,40.2,45.2,7.8,10.5,12.6,3.5,3.2,3.8,11.6
17.5,44.1,42.2,45.9,6.7,10.1,11.6,3.0,2.8,3.2,10.9
25.2,53.4,51.0,55.7,9.6,14.1,16.4,3.8,3.5,4.1,15.2
40.5,58.5,56.8,60.3,12.1,21.0,23.4,5.5,5.1,5.9,22.2
10.7,39.6,37.9,41.0,5.5,10.0,11.5,2.7,2.5,2.9,10.8
17.3,44.4,42.0,46.9,7.8,12.0,14.3,3.4,3.1,3.6,13.2
23.0,49.2,47.0,51.1,7.1,9.9,11.7,3.1,2.9,3.3,10.8
26.3,43.2,41.2,45.0,8.4,12.5,14.4,4.0,3.7,4.3,13.5
31.2,56.4,54.6,58.2,10.4,15.5,17.2,4.1,3.9,4.4,16.3
25.0,48.0,46.0,49.6,7.4,11.7,13.5,3.3,3.1,3.5,12.6
23.0,46.3,43.8,48.7,7.8,11.2,13.5,3.4,3.2,3.7,12.4
34.3,54.3,52.9,55.7,8.8,16.2,17.7,4.4,4.1,4.6,16.9
28.2,53.0,51.2,54.9,9.4,13.5,15.6,3.9,3.6,4.2,14.5
14.6,42.5,40.7,44.3,6.1,10.5,12.1,3.0,2.8,3.1,11.3
31.4,47.3,45.6,48.8,7.3,13.9,15.5,3.5,3.3,3.7,14.7
12.3,46.5,44.2,48.8,7.1,9.9,11.9,3.1,2.9,3.4,10.9
15.0,43.9,42.0,45.8,6.2,11.0,12.6,2.9,2.7,3.1,11.8
19.4,48.3,46.3,50.1,7.7,12.7,14.4,3.4,3.2,3.6,13.6
23.9,52.7,50.2,54.9,9.1,12.9,15.2,3.7,3.4,4.0,14.0
17.0,42.4,40.4,44.3,6.8,10.7,12.6,3.0,2.8,3.2,11.7
22.9,47.6,45.0,50.0,9.1,13.1,15.8,3.8,3.5,4.1,14.5
27.7,53.1,51.3,54.8,8.3,14.3,16.1,3.7,3.5,4.0,15.2
27.7,59.2,57.3,61.2,9.6,17.2,19.4,4.3,4.1,4.6,18.3
36.9,55.2,53.4,57.0,9.3,15.7,17.7,4.2,3.9,4.5,16.7
14.0,44.4,42.2,46.5,7.3,9.9,12.0,3.2,3.0,3.5,10.9
25.7,51.0,48.8,53.0,8.2,13.9,15.9,3.5,3.2,3.7,15.0
25.8,54.3,52.5,55.9,9.7,16.4,18.2,4.1,3.8,4.3,17.3
16.9,48.0,45.8,50.2,8.0,12.4,14.5,3.3,3.1,3.6,13.5
15.0,45.5,43.2,47.6,7.5,9.8,11.9,3.2,3.0,3.5,10.8
6.9,34.4,32.1,36.8,5.2,8.6,10.4,2.5,2.4,2.7,9.4
29.8,53.3,51.7,54.8,9.7,14.1,15.9,3.9,3.7,4.2,15.0
21.5,46.6,44.8,48.3,7.1,11.5,13.2,3.3,3.1,3.6,12.4
15.0,45.9,43.6,48.0,7.3,11.5,13.5,3.1,2.9,3.3,12.5
11.3,37.3,35.5,39.0,5.6,9.8,11.3,2.8,2.7,3.0,10.6
18.1,47.9,45.4,50.2,8.0,10.8,12.8,3.5,3.2,3.8,11.8
34.6,54.6,52.3,57.0,10.3,15.0,17.6,3.9,3.6,4.2,16.3
11.6,40.5,38.1,42.6,6.8,9.7,11.6,3.1,2.8,3.4,10.6
23.8,51.0,49.0,53.0,9.4,12.7,14.7,3.8,3.5,4.1,13.7
14.6,43.6,41.6,45.4,6.8,11.9,13.5,3.1,2.9,3.3,12.7
28.4,52.7,50.9,54.3,8.2,15.5,17.4,3.8,3.6,4.1,16.5
47.2,61.0,58.5,63.1,11.0,16.6,19.4,4.2,3.9,4.6,18.0
5.5,39.5,37.3,41.7,6.2,8.1,9.8,2.7,2.5,2.9,8.9
23.0,42.2,39.9,44.4,7.4,11.3,13.1,3.3,3.0,3.5,12.2
19.8,47.8,45.7,49.8,7.5,11.3,13.3,3.4,3.1,3.6,12.3
21.3,49.9,48.0,51.7,7.3,12.8,14.7,3.4,3.2,3.6,13.8
26.8,57.4,55.0,59.5,10.0,14.9,17.4,3.8,3.5,4.1,16.2
38.7,55.6,53.8,57.2,10.4,18.4,20.5,4.8,4.5,5.1,19.5
15.8,38.9,37.1,40.7,6.1,9.5,10.9,3.0,2.8,3.2,10.2
23.7,49.9,47.6,52.1,9.7,13.1,15.3,3.7,3.4,4.0,14.2
23.3,50.4,47.8,52.8,8.9,12.4,14.7,3.7,3.4,4.1,13.5
11.6,30.8,28.9,32.6,4.0,6.5,7.7,2.3,2.1,2.4,7.1
20.9,54.2,52.2,56.2,8.5,14.7,16.8,3.6,3.4,3.9,15.7
11.9,47.8,45.3,50.2,7.6,11.8,14.0,3.2,3.0,3.5,13.0
30.2,50.3,47.7,52.8,9.7,13.3,15.9,3.9,3.6,4.3,14.6
24.1,50.5,48.7,52.2,8.6,15.4,17.2,3.8,3.6,4.1,16.4
25.3,53.3,51.6,54.9,8.8,14.6,16.4,3.8,3.6,4.0,15.5
22.1,56.7,54.2,58.9,10.3,14.8,17.3,3.8,3.5,4.1,16.0
21.3,52.0,50.1,54.0,8.8,13.1,15.1,3.6,3.4,3.9,14.1
10.8,31.4,29.6,33.2,5.1,8.2,9.6,2.5,2.3,2.6,8.9
22.9,47.2,44.7,49.6,9.2,12.9,15.4,3.9,3.6,4.2,14.2
21.9,52.0,50.2,53.7,8.4,15.0,17.0,3.6,3.4,3.8,16.1
16.8,46.5,43.9,48.9,7.7,12.1,14.3,3.3,3.0,3.5,13.2
10.9,44.9,42.9,46.6,6.1,10.5,11.9,2.8,2.7,3.0,11.3
32.1,56.7,54.9,58.6,9.3,17.0,19.2,4.3,4.0,4.5,18.2
30.3,58.3,56.1,60.4,10.5,14.7,17.2,3.8,3.5,4.2,16.0
8.3,48.0,45.7,50.2,6.7,9.4,11.3,3.0,2.8,3.3,10.4
26.6,52.0,50.3,53.5,8.8,13.4,15.0,3.6,3.4,3.8,14.2
9.0,35.8,33.5,37.9,5.2,7.5,9.2,2.5,2.4,2.7,8.4
19.0,41.2,38.8,43.4,7.0,10.6,12.6,3.2,3.0,3.5,11.6
20.9,49.1,47.3,50.8,7.6,12.9,14.6,3.5,3.3,3.7,13.7
7.3,25.0,23.7,26.4,3.5,6.4,7.3,1.9,1.8,2.0,6.8
29.1,54.4,52.0,56.4,9.6,14.4,16.8,3.8,3.5,4.2,15.6
21.8,39.2,37.6,40.8,6.0,10.3,11.5,3.1,2.9,3.3,10.9
3.8,40.1,37.9,42.3,5.0,8.5,10.2,2.3,2.2,2.5,9.4
19.2,41.7,39.4,44.1,7.6,10.0,11.9,3.3,3.0,3.5,11.0
17.0,48.6,46.1,51.1,8.0,11.0,13.2,3.4,3.2,3.7,12.1
29.4,54.9,52.5,57.3,10.1,14.4,17.1,4.0,3.6,4.3,15.8
16.3,47.6,45.0,50.0,8.2,10.8,12.9,3.4,3.1,3.7,11.9
11.5,38.4,36.1,40.4,6.4,9.2,11.1,3.0,2.7,3.2,10.2
27.9,43.0,41.0,45.0,6.4,10.9,12.4,3.1,3.0,3.3,11.7
6.8,43.7,41.0,46.5,6.9,10.4,13.0,3.0,2.7,3.3,11.7
17.0,45.1,42.8,47.3,6.4,9.4,11.0,3.0,2.7,3.2,10.2
19.0,44.0,42.2,45.6,6.2,10.9,12.5,3.0,2.8,3.2,11.7
7.3,45.0,42.8,47.1,6.0,10.0,11.7,2.8,2.6,3.0,10.9
16.5,41.3,39.2,43.3,5.9,8.9,10.5,2.8,2.6,3.0,9.7
20.6,45.5,43.3,47.6,8.5,12.2,14.3,3.6,3.3,3.9,13.3
15.2,43.1,41.4,44.9,6.5,11.0,12.7,3.1,2.9,3.3,11.8
23.6,47.0,44.4,49.3,9.3,12.4,14.8,4.1,3.8,4.4,13.6
45.3,55.0,52.2,57.5,8.2,18.0,20.7,4.5,4.1,4.8,19.4
20.4,55.0,52.5,57.2,9.7,14.2,16.7,3.6,3.3,3.9,15.6
14.1,41.2,39.3,43.0,6.5,11.5,13.0,3.4,3.2,3.6,12.3
18.2,44.7,43.2,46.1,6.1,11.1,12.3,3.1,3.0,3.3,11.7
21.9,48.3,45.7,50.7,8.1,11.8,14.1,3.5,3.2,3.8,13.0
15.2,34.5,32.9,36.1,4.7,8.0,9.2,2.4,2.3,2.5,8.6
17.7,50.6,48.3,52.6,8.3,12.7,14.7,3.3,3.0,3.6,13.7
25.4,48.6,46.6,50.6,7.1,11.4,12.9,3.1,3.0,3.3,12.2
25.0,53.8,51.4,56.0,9.4,13.8,16.2,3.5,3.3,3.8,15.1
25.4,49.2,47.2,51.0,9.1,15.8,17.9,4.1,3.9,4.4,16.9
20.2,50.7,48.8,52.6,8.6,15.6,17.7,4.1,3.9,4.4,16.6
14.2,33.9,31.9,36.1,5.2,8.5,10.0,2.5,2.3,2.7,9.2
21.4,51.3,48.8,53.8,8.0,11.5,13.8,3.4,3.2,3.7,12.6
19.7,48.6,46.5,50.7,8.4,12.6,14.7,3.4,3.2,3.7,13.7
12.3,43.1,41.5,44.7,5.4,12.2,13.7,2.9,2.7,3.0,12.9
17.1,45.2,43.1,47.2,7.3,9.9,11.9,3.1,2.9,3.4,10.9
24.1,49.6,47.7,51.5,7.8,13.1,14.9,3.6,3.4,3.8,14.0
16.6,51.0,48.7,53.2,7.6,12.2,14.4,3.3,3.0,3.5,13.3
9.9,37.9,35.5,40.2,7.3,9.3,11.6,3.3,3.1,3.6,10.5
22.0,50.2,47.8,52.5,8.7,12.8,14.9,3.4,3.2,3.7,13.9
13.4,44.7,42.5,46.6,6.8,10.6,12.5,3.1,2.9,3.3,11.6
38.1,54.0,52.0,56.0,9.7,14.6,16.8,4.1,3.8,4.5,15.7
12.3,39.1,36.7,41.4,6.4,9.0,10.8,2.9,2.7,3.1,9.9
19.3,51.5,49.0,53.8,8.3,13.5,15.9,3.5,3.2,3.8,14.7
13.9,47.1,44.8,49.2,7.2,10.3,12.4,3.2,2.9,3.5,11.3
27.3,47.0,45.1,48.7,8.2,13.1,14.7,3.5,3.3,3.7,13.9
26.1,48.0,45.7,50.2,8.2,12.6,14.5,3.6,3.4,3.9,13.6
22.0,48.8,46.8,50.8,8.6,12.3,14.1,3.5,3.3,3.7,13.2
11.4,44.3,41.7,46.7,7.0,9.8,11.8,3.0,2.8,3.2,10.8
34.5,48.5,46.8,50.0,10.8,15.8,17.7,4.5,4.1,4.8,16.8
15.7,41.7,39.1,44.2,8.4,11.1,13.5,3.5,3.2,3.8,12.3
42.6,53.3,51.5,55.1,8.8,16.5,18.3,4.2,4.0,4.5,17.4
20.8,50.8,48.8,52.9,8.8,12.1,14.0,3.5,3.2,3.7,13.1
29.2,50.8,49.1,52.5,8.2,14.1,15.8,3.9,3.7,4.1,14.9
